	IDs	BRNACC	ARTCRN	BRNHPT	HRTLV	ADPVSC	CLNTRN	PNCREAS	TESTIS	LUNG	ADRNLG	BREAST	BLDDER	SKINS	SPLEEN	BRNAMY	BRNCHB	BRNCDT	BRNCTXB	KDNCTX	PRSTTE	BRNHPP	UTERUS	CLNSGM	ESPMCS	PTTARY	SKINNS	ESPGEJ	ARTTBL	LCL	MSCLSK	SNTTRM	BRNSNG	THYROID	STMACH	FIBRBLS	VAGINA	BRNPTM	LIVER	BRNNCC	BRNSPC	WHLBLD	ADPSBQ	OVARY	SLVRYG	HRTAA	BRNCHA	ESPMSL	BRNCTXA	ARTAORT	NERVET
1062	ENSG00000075413	0.000250233	0.00117459		0.00235297	0.00258526	0.00117566	0.00131844	0.00118104	0.00194702	0.00293867	0.00481339		0.00853754	0.0006982789999999999		0.00126277	0.00100404	0.0021497		0.0099646	0.00786058		0.00175372	0.000747827	0.00144333	0.0028583000000000003	0.00124658	0.00113706	0.000437899	0.0008916839999999999	0.00133613		0.00660095	0.00343069	0.0006880339999999999		0.00558087	0.000683824	0.00336496		0.00199778	0.00172246	0.00102734		0.0007022430000000001	0.00174687	0.00107481	0.00652216	0.00781245	0.00371189
1063	ENSG00000075415					0.00140347	0.0008371139999999999			0.00309243		0.00145704		0.00193898											0.00156214		0.00309794		0.00268357					0.00188703									0.00321555			0.000932601		0.00194721			0.00164416
1064	ENSG00000075420		0.00144684		0.0035451000000000002	0.00462649	0.000741048	0.00278295		0.00642885	0.000652891	0.00392618		0.00298669							0.00123868		0.00257895	0.00573479				0.00682558	0.00187794		0.00227241			0.00845463	0.00773039	0.0020149			0.00154479			0.0194266	0.00708889	0.00702319		0.0007910619999999999		0.00227892		0.00705029	0.00316324
1065	ENSG00000075426	0.000609254	0.00157896		0.00178242	0.00103516	0.000599699	0.00441941	0.00184865	0.00180224	0.00184621	0.00155887		0.00356953	0.00039658900000000003			0.00797756	0.00376871		0.00305713	0.00374641	0.000828524	0.00100849	0.00124611	0.00126202	0.00252176	0.000550109	0.00168203		0.00268478	0.000566572		0.00289844	0.00148312	0.0016351	0.0007246360000000001		0.00117482	0.00706966		0.00494178	0.00196823	0.00168455	0.000429915	0.00159192	0.00312832	0.00170899	0.00103635	0.00129318	0.00246676
1066	ENSG00000075461									0.0769059								0.000530877																				0.000221602		0.000557018									0.0115951		
1067	ENSG00000075568	0.00987864	0.00348486	0.00138459	0.00361226	0.00132562	0.00233958	0.00268714	0.000672803	0.00502064	0.00309899	0.00571881		0.00457973	0.00230074	0.00667681	0.00108514	0.00290611	0.00360471		0.00299042	0.00338636	0.00172811	0.00196546	0.00365401	0.00278877	0.00142456	0.00146094	0.00252331	0.00422269	0.00420127	0.000252472	0.00727212	0.00266587	0.00182111	0.00154681	0.00491427	0.00616082	0.00366948	0.0020312		0.0168848	0.00825398	0.00112185	0.000465401	0.00195884	0.00318587	0.00148746	0.00132316	0.00284953	0.00353946
1068	ENSG00000075618		0.00274706			0.00503571			0.00106185	0.00285875	0.00420306	0.00304068		0.00213897	0.00239713			0.00247937							0.00558445	0.004799	0.00296575		0.0127007	0.00848563				0.00255675		0.00149853							0.00224946	0.00467419		0.00831958	0.00142589	0.00717234	0.00267745	0.00283591	0.00458684
1069	ENSG00000075624	0.000979064	0.00275825		0.00193678	0.00514304	0.00294181	0.00177656	0.00129438	0.00393243	0.00281724	0.00412498		0.00581738	0.00179738		0.000899952	0.00202895	0.0069822		0.000516754	0.00379919	0.00181786	0.00183133	0.00480877	0.00304646	0.00178321	0.00110083	0.0045671999999999996	0.0017686	0.00290992	0.0011005999999999998		0.0020272000000000003	0.00418897	0.0009406239999999999	0.00209978		0.00168528	0.00327663		0.00158209	0.00374578	0.00138684		0.000890469	0.000579845	0.00202744	0.000817123	0.00303097	0.00283282
1070	ENSG00000075643										0.00207979																									0.00473329			0.044581199999999994					0.0051545							
1071	ENSG00000075651				0.00697559		0.00400882				0.00806594			0.015224600000000001											0.00648503		0.019367		0.0339716															0.000900584		0.00176377					
1072	ENSG00000075673																										0.0393696																								
1073	ENSG00000075702				0.05308160000000001				0.000708932					0.0535373													0.0446287			0.000710519	0.101715															0.0547164					
1074	ENSG00000075711	0.0005772840000000001	0.00791663	0.00111163	0.00482334	0.00264313	0.00210457	0.00052987	0.000469336	0.00155747	0.00133051	0.00408458		0.00439652	0.00104502	0.00220039	0.00579542	0.00162548	0.000909858		0.00177438	0.00212461	0.000600509	0.000700612	0.00171184	0.00233144	0.00137133	0.00196558	0.00271975	0.00710195	0.00401408	0.00564814	0.000976318	0.0115789	0.00226216	0.0007872710000000001	0.00144422	0.00110075	0.00200005	0.000447222	0.00870521		0.009996	0.000453669	0.000522132	0.00128763	0.00258788	0.00091968	0.000811258	0.00121682	0.00275022
1075	ENSG00000075785				0.00148377	0.000315495	0.00114216	0.000470292	0.00129136	0.00143542		0.00104254		0.00222071										0.000577667	0.000907252		0.000548369	0.000635147	0.00184664		0.00145251			0.0007701419999999999	0.00106573	0.0005447119999999999						0.000631386	0.0009291260000000001			0.000681135		0.00127213		0.00040496099999999996	0.00175417
1076	ENSG00000075790	0.0098025	0.00179662	0.013149000000000001	0.00255758	0.00174246	0.00358733		0.0016635	0.00407458	0.0009026230000000001	0.00234739		0.016581400000000003	0.000416211	0.017236599999999998	0.00517766	0.0043189	0.00209189		0.0024221	0.00554779	0.00181923	0.00363147	0.00122916	0.00732175	0.0130861	0.0037922	0.00230264		0.00750323			0.00577015	0.00623738	0.000790393	0.0006222980000000001	0.00262886		0.00298962	0.00306959		0.00435987	0.00045833099999999997		0.00106515	0.00517765	0.00137166	0.0029599	0.00341766	0.00556193
1077	ENSG00000075826	0.013330799999999999	0.00108226	0.00124806	0.011181	0.0140263	0.00943427		0.00173814	0.012813499999999999	0.0105179	0.0300499		0.033772	0.00807351		0.00854017	0.00724023	0.00262444		0.016446099999999998	0.0196081	0.0029311999999999997	0.0104039	0.00462552	0.00706677	0.0169164	0.00215286	0.025895599999999994	0.00752855	0.0172877	0.0122025		0.0149809	0.011586399999999998	0.013809		0.0055845	0.0225375	0.000901927		0.0317084	0.024055200000000002	0.00444257		0.00269496	0.00445572	0.00276245	0.0082304	0.014921700000000001	0.018090000000000002
1078	ENSG00000075856		0.00409586		0.00313737	0.00290643	0.00207932	0.000644202	0.000470196	0.00141543	0.000257713	0.000803307		0.00573617	0.0006932269999999999		0.0019442	0.000524456	0.00121715		0.00521382		0.00130942	0.00127248	0.00061315	0.00207477	0.00212759	0.00038604199999999996	0.00174163	0.0031643	0.00168015	0.00167946		0.000720468	0.00125268	0.000950555				0.00135593		0.015136600000000002	0.00165253	0.000483236		0.00143358	0.00170585	0.00067058	0.000622576	0.00210843	0.00309427
1079	ENSG00000075884									0.00771112																				0.00469549												0.00629875	0.0307616								0.067074
1080	ENSG00000075914	0.0053928000000000005	0.010075299999999999	0.00391532	0.0007686419999999999	0.00127854	0.00122444	0.0057439	0.00445138	0.00365274	0.00194381	0.00603041		0.00383058	0.00096041		0.000796875	0.00154689	0.00170506		0.00220042	0.00159703		0.00232621	0.00613009	0.00387321	0.00261379	0.00224855	0.00164988	0.00280072	0.00188207	0.00025017400000000003		0.00288256	0.00644836	0.00334908	0.00216989	0.00502657	0.000247771	0.00162386		0.0158891	0.0012136	0.00270549		0.00372313	0.00214664	0.00302578	0.000450395	0.00579306	0.00317402
1081	ENSG00000075945	0.00175722	0.00578233	0.00229196	0.0136709	0.00119479	0.00779019		0.00423139	0.00747619	0.00998051	0.00573283		0.0104239	0.005044699999999999		0.00106124	0.00239213	0.000740118		0.00813264	0.00315654	0.00043785	0.00158094	0.00036849800000000004	0.00049786	0.00325064	0.00211333	0.00366004	0.0104887	0.00619024			0.00345053		0.000789482		0.00241146		0.0030809			0.00368157			0.00249516	0.00197822	0.00558094	0.00190618	0.009190100000000001	0.00630246
1082	ENSG00000075975	0.00946245	0.0100391	0.00948976	0.016727099999999998	0.0072914	0.000943955	0.00453509	0.000900856	0.00997572	0.00544773	0.00737536		0.016750900000000003	0.00934724		0.00249606	0.006983199999999999	0.00590264		0.018265700000000003	0.00838024	0.00106776	0.00752823	0.00507628	0.00661827	0.00690723	0.00452254	0.012668700000000001	0.00400155	0.0108076	0.00414871		0.00578695	0.00510978	0.00294239	0.00456333	0.00083086	0.00778016	0.00415385	0.000881583	0.00764776	0.0118201	0.000496712	0.000460364	0.00678427	0.00326431	0.00263557	0.00627086	0.0113281	0.00415039
1083	ENSG00000076043									0.010126799999999998				0.012692799999999999							0.00819506						0.000836521				0.0187121			0.014321700000000001	0.00561823									0.00056447				0.010434899999999999			0.0119989
1084	ENSG00000076053								0.00375963																																										
1085	ENSG00000076067		0.000864057			0.00611283	0.00240065			0.00564273		0.0115255		0.0140004							0.00754623		0.00804514	0.00686173				0.00076754	0.00792681					0.0107391		0.00297762	0.020331799999999997						0.0102985	0.000524183		0.0068313		0.00761752		0.0161022	0.0104735
1086	ENSG00000076108		0.00203473		0.000419437	0.0005293380000000001	0.00210255	0.000548254	0.00281156	0.00154107	0.000773332	0.00113889		0.00424772										0.00136111	0.000934151	0.00136133	0.0007014860000000001	0.000359181	0.00100147	0.000651908	0.00563953			0.000826327	0.00030983299999999997	0.000611303						0.00095239	0.00140191			0.00143955	0.00175236	0.000744588		0.00449477	0.0009755780000000001
1087	ENSG00000076201		0.000604829		0.00667059	0.000510265	0.00465274	0.00464555	0.00291662	0.00240916	0.00486977	0.000991713		0.004628	0.00409983		0.00731506				0.00122525		0.00355242	0.000504302	0.00367648	0.00324567	0.0027093000000000004	0.00587252	0.00562742	0.00135947	0.00677427	0.000520665		0.00308235	0.00164242	0.000561031	0.00308964					0.000617739	0.00300353	0.00349755		0.00283816	0.00731954	0.00368975	0.00480749	0.00771604	0.00167329
1088	ENSG00000076242		0.000247372		0.0045848	0.00137115	0.00424575		0.00294884	0.014095400000000001	0.00448352	0.012253		0.00243261										0.0159966	0.0055268999999999995	0.000248874	0.00632454	0.000249468	0.0051587		0.00694431			0.0103918		0.00464565							0.0122119			0.00953294		0.00420745		0.00696976	0.00067636
1089	ENSG00000076258																																						0.028892											0.0389603	
1090	ENSG00000076344	0.00321985	0.0467839	0.0013486	0.0279931	0.0339506	0.0315374	0.0169405		0.0435932		0.0498222				0.00756395	0.00344319	0.0149415	0.00313385		0.0754205	0.00878451		0.0466223	0.022613	0.00681443		0.053351800000000005	0.13787					0.0463682	0.0267318			0.0198604		0.0105098			0.06640839999999999			0.0267648	0.00228093	0.059198400000000005	0.00576729	0.13635	0.011527899999999999
1091	ENSG00000076351									0.0156466	0.00203673						0.00310215									0.00149006								0.016967					0.00486495								0.00503877			0.011565899999999999	0.0185212
1092	ENSG00000076356	0.00291374	0.00112509		0.0031103999999999997	0.00474489	0.00107069	0.00308641		0.0057542		0.00452786		0.0104508			0.00206331	0.00105486	0.00358811						0.0036241		0.00160121	0.00218942	0.0095634		0.00309954			0.017774099999999998	0.00136109	0.00297268				0.000651834			0.0029086	0.00826852		0.013330100000000001	0.000805065	0.00174647	0.0026991	0.00225632	0.0037152
1093	ENSG00000076513		0.0008206089999999999			0.00129148	0.000653921		0.00038337	0.00128113	0.000451154	0.00157873		0.00484381										0.000471707	0.000423175		0.0010868	0.00165408	0.00128845					0.00226583	0.00112742	0.000673225						0.00421311	0.00964934			0.0008587530000000001		0.000451615		0.000539387	0.00358031
1094	ENSG00000076554													0.00875285											0.0008439910000000001									0.000294575																	
1095	ENSG00000076555		0.00391715		0.00309364	0.00491866	0.00806953	0.00790761	0.00617238	0.0135509	0.00314472	0.00289337		0.00910549	0.00973083			0.00107329			0.00133511		0.000980449	0.00386189	0.00159174	0.00377743	0.00483963	0.00410363	0.00622533		0.012039200000000002	0.00658317		0.0111871	0.00167349		0.0006834260000000001		0.00787932	0.00108239			0.00316307	0.0009697180000000001	0.00145395	0.00412553		0.00410551	0.00518658	0.00254498	0.00653102
1096	ENSG00000076604					0.00510458	0.0008402980000000001	0.000205863	0.00155083	0.00302974	0.00399792	0.00151668		0.00622409	0.00620657						0.00114697				0.00511478		0.00507511			0.000645905				0.00285422	0.000248973	0.00340112			0.00123601												0.00551827
1097	ENSG00000076641						0.00106528			0.00129607				0.00592995	0.00108944		0.000425908													0.048773699999999996		0.00278366										0.013442700000000002					0.000727203				
1098	ENSG00000076650					0.0194331	0.0008353960000000001		0.00136207	0.018835499999999998		0.00970498		0.013047	0.000897825		0.0007168210000000001				0.00453463			0.000999778	0.000912151		0.00418495	0.000920592	0.00520736	0.00112929				0.014866299999999999		0.00159352							0.00526144	0.000477449			0.0009685960000000001	0.0125644		0.0014984000000000002	0.00581859
1099	ENSG00000076662					0.022016	0.00113661		0.000631349	0.0029942					0.0023122										0.00192452					0.00108413		0.000491821		0.00525557								0.00490597									
1100	ENSG00000076685	0.00408142	0.006597499999999999	0.00192712	0.00139698	0.00544245	0.000869348	0.00152724	0.00466973	0.00203039	0.00179894	0.00508757		0.00526367	0.00170558	0.00153458	0.00252132	0.00156633	0.00274377		0.00184716	0.00178246	0.000547881	0.0017562	0.00192319	0.00043300300000000006	0.00362673	0.0005935080000000001	0.00525158	0.000328347	0.00213925	0.00020716099999999998		0.00181126	0.00159247	0.00179303	0.00258798	0.00035291699999999996	0.00119142	0.00125057	0.0038488	0.00641291	0.00600989	0.00111143	0.0005739	0.0014095999999999998	0.00330086	0.00111543	0.00109979	0.00255137	0.00416119
1101	ENSG00000076706	0.00307848	0.00134561	0.00233568	0.00163372	0.00114687	0.0011147	0.00383733	0.000744749	0.00194653	0.00515926	0.00168583		0.00167716	0.000811163	0.00461672	0.00445123	0.00142039	0.00454731		0.00342919	0.00217245	0.000924711	0.00232947	0.00110023	0.00048435599999999997	0.0007776780000000001	0.00323596	0.00122079		0.00181351	0.000871467	0.00549319	0.00151976	0.0009891610000000001	0.00361176	0.00118907	0.000980776		0.000883102	0.000513203		0.00161002	0.00132272	0.00325293	0.00198622	0.00355533	0.00284243	0.0038330999999999994	0.00142008	0.00143233
1102	ENSG00000076826													0.010866500000000001											0.0101113		0.0149906							0.000606116																	
1103	ENSG00000076864	0.000839727		0.00340485			0.00231763	0.00560765		0.00604767	0.00164935					0.00135945	0.00468556	0.000742037	0.00211063		0.00634476	0.000995192			0.0267236	0.00083231						0.019746700000000002		0.0046251999999999995	0.00113053			0.00055999	0.0209554	0.000582649					0.00532886	0.00209105	0.00472909		0.000762733		0.0117301
1104	ENSG00000076924		0.0041037		0.000545706	0.00460467	0.000387739	0.00490576	0.00304622	0.00225602	0.000601825	0.000577202		0.00133817	0.00328721		0.00140156	0.000397135	0.00597633		0.000246268		0.000247902	0.00274693	0.00112974	0.00330039	0.00133748	0.00254872	0.00378828	0.00195284	0.00350671	0.00181031		0.00610242	0.00409459	0.00046678800000000004	0.00737254			0.000340378		0.00633736	0.00301565	0.00678932	0.00036905099999999996	0.00591623	0.00292291	0.00560769	0.00036427	0.00379747	0.00284984
1105	ENSG00000076928					0.000906786				0.00236617		0.000611298		0.007226000000000001											0.00136952		0.000580497							0.00180406								0.00199305	0.00265065					0.00361917			0.0007867439999999999
1106	ENSG00000076944		0.0058008			0.012930100000000002	0.0008650460000000001	0.00128657	0.00153043	0.005007500000000001	0.0102156	0.00495099		0.00429124	0.00326944						0.00249827			0.017553599999999996	0.00242749	0.00453327	0.00250758			0.00623934		0.00163982		0.0041203	0.0008503310000000001		0.00121245		0.000287555			0.0258911	0.0077289		0.00203408	0.0004927509999999999		0.00982134		0.011890999999999999	0.00867337
1107	ENSG00000076984				0.00037118	0.000587897	0.00881091	0.0040564	0.000804758	0.00127328		0.00138131		0.00145713			0.00129449							0.000595178	0.0006794739999999999	0.000682816	0.00134136	0.0007732310000000001	0.00186079		0.000562828			0.00198065	0.0009413310000000001	0.000316528						0.00261378	0.000779107	0.000630637		0.00103016	0.00109591	0.00121771		0.00811364	0.00270269
1108	ENSG00000077009																														0.0129606															0.00684985					
1109	ENSG00000077044	0.000760218	0.00329676	0.000605389	0.00452402	0.00774392	0.00126396		0.00091534	0.00367452	0.00136536	0.00642505		0.0158452	0.00279661		0.00114554	0.00105622	0.00084991		0.0037541	0.0019843	0.00620002	0.00420375	0.00107944	0.00497592	0.000726955	0.000540938	0.00495531	0.0383467	0.00933542	0.000728925		0.00248323	0.00144387			0.0006424380000000001	0.00822965	0.00158692	0.000775877	0.00403382	0.00263734	0.000829922	0.000590404	0.00249193	0.00289616	0.00228489	0.000635893	0.00265	0.00641968
1110	ENSG00000077080																0.00571924																														0.00301057				
1111	ENSG00000077097									0.000654458				0.000229633											0.000325558		0.00143011		0.00177567		0.00358335			0.00182851		0.000469436						0.00487736	0.00145248					0.00108993			0.00466356
